material_id,energy_above_hull,density,formula_pretty,nelements,volume,band_gap,total_magnetization,battery_type,average_voltage,theoretical_capacity_grav,theoretical_capacity_vol,energy_grav,energy_vol,num_steps,max_voltage_step,stability_charge,stability_discharge,e_fermi,nsites,num_unique_elements,avg_atomic_number,min_atomic_number,max_atomic_number,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,avg_covalent_radius,min_covalent_radius,max_covalent_radius,std_electronegativity,ionic_radius_ion,atomic_weight_ion,charge_ion,atomic_number_ion,electronegativity_ion,working_ion_Li,working_ion_Mg,working_ion_Na,crystal_system_Cubic,crystal_system_Hexagonal,crystal_system_Monoclinic,crystal_system_Orthorhombic,crystal_system_Tetragonal,crystal_system_Triclinic,crystal_system_Trigonal,is_metal_False,is_metal_True,theoretical_False,theoretical_True
mp-759625,0.113720616266666,2.501743065033961,Li3Fe2(BO4)2,4.0,374.5294435032732,0.0,17.9986152,insertion,2.640744884166666,181.08362523817524,481.92911208901154,478.1956569540652,1272.6518372800413,2.0,2.971403554999979,0.113720616266666,0.059448183676463,-0.48718807,30,4.0,10.5,3.0,26.0,22.41225,7.0,55.84,2.0725,0.98,3.44,180.0,152.0,194.0,1.0203716643132215,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,0,1,0,1
mp-759642,0.066463776515139,3.689188238945321,V3O5F3,3.0,260.89857024040026,1.0647,3.9998644,insertion,3.481671681666663,90.31435503896304,343.6897180638225,314.4449323871466,1196.6147586628103,1.0,0.0,0.066463776515139,0.07466613333334,1.07448651,22,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759668,0.040603688500008,3.008187036294274,V3OF11,3.0,417.1031731999016,1.567199999999999,3.9989635,insertion,3.8128019216666713,69.65995263211349,199.7982337571909,265.5996012589316,761.7910896150241,1.0,0.0,0.040603688500008,0.054355334101566,-1.995183739999999,30,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-759676,0.027526907361131,3.39079760126862,V4O7F5,3.0,201.1540759518763,0.0,1.0026445,insertion,1.537941342500002,123.2085417405443,420.2346543933709,189.4875100919203,646.2962485427654,1.0,0.0,0.027526907361131,0.104614722745094,1.05861187,16,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,0,1,0,1
mp-759677,0.044190269166684,3.534262038443374,MnFeCo(PO4)3,5.0,854.4147649183302,0.2234,52.0000001,insertion,3.402625585833334,169.11111783050535,587.0251055913734,575.4218163789532,1997.4266438117213,1.0,0.0,0.044190269166684,0.013339164880954,2.14853078,72,5.0,20.2,8.0,27.0,43.3367984,15.999,58.93319,2.178,1.55,3.44,183.0,152.0,197.0,0.741127519391906,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759678,0.091070301029411,3.482972889818792,Li4Ti15O32,3.0,599.6436794019941,1.9455,4.51e-05,insertion,2.206779954166672,83.39538990670934,294.68351584552227,184.03527471603985,650.3016755912555,1.0,0.0,0.091070301029411,0.011685113090933,1.38310982,51,3.0,11.0,3.0,22.0,23.622,7.0,47.867,1.9866666666666666,0.98,3.44,173.66666666666666,152.0,187.0,1.2893926218702096,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,0,1,1,0,0,1
mp-759684,0.090298557045453,3.282550662957101,Na3Bi(P2O7)2,4.0,633.1818301532061,0.0,0.637301799999999,insertion,2.425084907499998,79.78817223221652,280.2025370700465,193.4930922773588,679.5149436917785,1.0,0.0,0.090298557045453,0.003357534409725,0.3594115,44,4.0,29.25,8.0,83.0,69.735732825,15.999,208.9804,2.145,0.93,3.44,191.5,152.0,227.0,1.0280888418160499,1.02,22.99,1,11,0.93,0,0,1,0,0,0,0,0,1,0,0,1,0,1
mp-759702,0.092241020277775,2.5634961990413263,Li4CoO4,3.0,390.4583035065296,1.2687,19.9940488,insertion,2.3141843341666632,170.02154330089743,470.64897495727126,393.4611919777759,1089.1684847377155,1.0,0.0,0.092241020277775,0.054333620000001,-0.25223188,36,3.0,12.666666666666666,3.0,27.0,27.310729999999996,7.0,58.93319,2.1,0.98,3.44,175.33333333333334,152.0,192.0,1.244668630600129,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-759703,0.066434532991314,4.241723740457722,Li12Ni11O28,3.0,460.7307935316471,0.8900999999999991,2.0013783,insertion,3.071124226666675,110.6029755234446,473.2759848919108,339.67547767147204,1453.4893431010787,1.0,0.0,0.066434532991314,0.053459303511907,2.40772741,51,3.0,13.0,3.0,28.0,27.230666666666664,7.0,58.693,2.11,0.98,3.44,165.66666666666666,152.0,182.0,1.2421352583354197,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-759705,0.08849879425,2.402040245616176,V2OF7,3.0,346.856357832618,0.9368999999999992,2.0001412,insertion,4.044475656666671,103.9573721364573,262.0823638927808,420.45306093693966,1059.9857408060082,1.0,0.0,0.08849879425,0.083085838693184,-2.35901833,20,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759723,0.021589836428578,2.994104316156289,Li2Zr7Fe(PO4)12,5.0,1024.8792546504576,0.0,7.9954895,insertion,2.563361453333327,85.1021977686392,262.0703564064857,218.1476933540793,671.7810496737125,1.0,0.0,0.021589836428578,0.055700121578945,-0.24802724,70,5.0,18.4,3.0,40.0,40.2065524,7.0,91.22,1.954,0.98,3.44,178.8,152.0,194.0,0.9509626701401059,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,0,1,0,1
mp-759724,0.056355906969696,2.361345723328102,Li3MnF7,3.0,146.79650952454173,1.5942,3.0001801,insertion,4.132787086666669,124.25876657846798,294.15784133939536,513.5350259206203,1215.691728129196,1.0,0.0,0.056355906969696,0.041409222500001,-2.93540098,11,3.0,12.333333333333334,3.0,25.0,26.978814386666667,7.0,54.93804,2.17,0.98,3.98,171.33333333333334,135.0,197.0,1.5932043183471476,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,0,1,1,0,0,1
mp-759725,0.047819652,2.943647830337035,VOF3,3.0,279.6540396337506,3.0935,0.0,insertion,3.983695894166667,204.7835654934413,659.016148688467,815.795449049033,2625.319925719776,1.0,0.0,0.047819652,0.028481217500011,-2.88480351,20,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-759746,0.061278237824057,4.359874203468972,Mn6O7F5,3.0,204.3802029563138,0.0,23.0018471,insertion,1.303043647500001,95.56239483342898,384.8142595879917,124.52197152758664,501.4297764235493,1.0,0.0,0.061278237824057,0.118259853135964,1.64992275,18,3.0,14.0,8.0,25.0,29.97848105333333,15.999,54.93804,2.99,1.55,3.98,161.33333333333334,135.0,197.0,1.2759702190882043,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,0,1,0,1
mp-759751,0.085018226602566,3.353376138595268,LiMn3OF8,4.0,672.9390831391665,0.2583,48.0000315,insertion,3.147657934999997,222.9958449136687,726.0351051116706,701.9146407145381,2285.3101596933075,1.0,0.0,0.085018226602566,0.09788439515625,-0.67206991,52,4.0,11.25,3.0,25.0,24.233860789999998,7.0,54.93804,2.4875,0.98,3.98,166.5,135.0,197.0,1.4475582889818288,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759752,0.091153948249993,3.401110834821605,LiV2F7,3.0,472.24528443933417,2.6872,15.9991496,insertion,1.862274826666658,107.742992195178,349.98224909411755,200.64706211482223,651.763132268155,1.0,0.0,0.091153948249993,0.094466305681816,-0.12521364,40,3.0,11.666666666666666,3.0,23.0,25.646634386666666,7.0,50.9415,2.1966666666666668,0.98,3.98,165.33333333333334,135.0,182.0,1.578237413488013,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-759777,0.028057288796297,4.360346214282641,Mn(CoO3)2,3.0,204.7334159797374,0.0,9.9999932,insertion,2.980918029166668,189.6222750515707,782.7236335949115,565.2484584328281,2333.2349912379173,1.0,0.0,0.028057288796297,0.116225217107428,0.68961521,18,3.0,20.0,8.0,27.0,43.290076666666664,15.999,58.93319,2.2899999999999996,1.55,3.44,180.33333333333334,152.0,197.0,1.0095048291117779,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,0,1,0,1
mp-759780,0.0731199003704,4.609173147316043,Li2Nb6NiO18,4.0,661.4547107560797,1.2399,0.0010443,insertion,3.0584782049999992,85.64361629665736,397.36470925052913,261.9391338407093,1215.331302678905,1.0,0.0,0.0731199003704,0.054046345333334,0.90665087,54,4.0,20.0,3.0,41.0,43.6495925,7.0,92.90637,1.9825,0.98,3.44,176.0,152.0,207.0,1.0457652700295608,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-759788,0.083940237142857,3.089475747988616,Li2VO3F,4.0,141.70199022882906,2.5074,0.0,insertion,2.560805804166664,193.14837175036163,615.2872952147851,494.6154714436667,1575.6312768160296,1.0,0.0,0.083940237142857,0.050968988749996,0.47661794,14,4.0,10.75,3.0,23.0,23.23472579,7.0,50.9415,2.5075000000000003,0.98,3.98,162.0,135.0,182.0,1.430742814065477,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-759794,0.063597901309521,2.506728190956785,NaMnO4,3.0,188.0321095885361,1.912399999999999,0.000453299999999,insertion,1.174246322499994,173.94758535385262,481.5670740883696,204.25731240951524,565.4783657853501,1.0,0.0,0.063597901309521,0.15341346246795,-1.98311174,12,3.0,14.666666666666666,8.0,25.0,31.308936433333333,15.999,54.93804,1.9733333333333334,0.93,3.44,192.0,152.0,227.0,1.307452994693627,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
mp-759802,0.061651984261362,4.197684459528205,Li4Co5O12,3.0,406.9953913269084,0.0,10.0,insertion,2.710915215000009,150.21966952675467,639.4446930448441,407.2327877123525,1733.4803475262786,1.0,0.0,0.061651984261362,0.092247858333335,1.67552908,42,3.0,12.666666666666666,3.0,27.0,27.310729999999996,7.0,58.93319,2.1,0.98,3.44,175.33333333333334,152.0,192.0,1.244668630600129,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,0,1,0,1
mp-759812,0.064388161858969,3.446309541200784,Li4Ti11O24,3.0,452.0956508231753,2.320599999999999,1e-06,insertion,27.93316722333332,83.83238311460097,303.7796372832352,2341.7039762706936,8485.52740727615,1.0,0.0,0.064388161858969,0.0,1.39500435,39,3.0,11.0,3.0,22.0,23.622,7.0,47.867,1.9866666666666666,0.98,3.44,173.66666666666666,152.0,187.0,1.2893926218702096,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759829,0.056055921354167,3.416224871234581,V2OF5,3.0,413.8911194331473,1.5393,12.0,insertion,2.915401671666666,121.92721344604828,429.619185020541,355.46680190226755,1252.512490188956,1.0,0.0,0.056055921354167,0.077371949166664,-0.08228659,32,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-759849,0.0,4.122407629528196,Li2Ti6Zn3O16,4.0,606.8717681699204,2.8926,0.0005608,insertion,1.172789246666648,35.25386264349883,146.3744770019112,41.34535101175848,171.66641261429606,1.0,0.0,0.0,0.013107922946419,1.51586719,54,4.0,15.75,3.0,30.0,34.066500000000005,7.0,65.4,1.9024999999999999,0.98,3.44,165.0,139.0,187.0,1.0661574305264052,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759851,0.073582666999993,2.82151364814247,LiV2F7,3.0,569.2542209240904,2.2579,16.0004778,insertion,2.190653156666665,107.742992195178,310.3083173206412,236.0275259610785,679.7778948783839,1.0,0.0,0.073582666999993,0.048639838181816,-1.09296271,40,3.0,11.666666666666666,3.0,23.0,25.646634386666666,7.0,50.9415,2.1966666666666668,0.98,3.98,165.33333333333334,135.0,182.0,1.578237413488013,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759863,0.070596282083328,3.554250370103479,Na2VO3,3.0,135.41198963076926,1.777499999999999,1.9997588,insertion,-1.458813512499996,170.63210346478698,603.9209881416631,-248.9204182007288,-881.0080979834083,1.0,0.0,0.070596282083328,0.224166955139257,2.66498563,12,3.0,14.0,8.0,23.0,29.976756433333332,15.999,50.9415,2.0,0.93,3.44,186.0,152.0,227.0,1.2952605915413316,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,0,1
mp-759885,0.106028763214284,3.093147394736536,Li2V(OF)2,4.0,289.50756563654903,1.98,3.9998472,insertion,1.802418684166662,189.06222509271404,610.5382785936474,340.76928697723105,1100.4456007361414,1.0,0.0,0.106028763214284,0.10871484375,0.69318871,28,4.0,10.75,3.0,23.0,23.23472579,7.0,50.9415,2.5075000000000003,0.98,3.98,162.0,135.0,182.0,1.430742814065477,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759926,0.061960804090905,2.523001511826423,Li2Ti(BO3)2,4.0,472.2099032891265,2.9516,0.0017989,insertion,0.680758286666668,143.8554630138195,384.7334973234623,97.93079852892808,261.9105164611955,1.0,0.0,0.061960804090905,0.087331630464737,0.46083666,44,4.0,9.5,3.0,22.0,20.419,7.0,47.867,2.0,0.98,3.44,178.25,152.0,192.0,1.0531223417374955,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759929,0.034865887249993,3.303953560682537,LiMn2F7,3.0,502.2013402902244,0.4022,32.0028265,insertion,3.489281889166671,104.38871842637155,335.9369307631232,364.2416646384575,1172.178648414004,1.0,0.0,0.034865887249993,0.053902878409085,-1.01429608,40,3.0,12.333333333333334,3.0,25.0,26.978814386666667,7.0,54.93804,2.17,0.98,3.98,171.33333333333334,135.0,197.0,1.5932043183471476,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759933,0.11331288772728,3.499189418441305,Li2Sn(BO3)2,4.0,474.9490174838123,2.385,0.0003746,insertion,1.4438039641666711,104.2245196618175,345.65437141984984,150.4797746510993,499.05715168751817,1.0,0.0,0.11331288772728,0.1088475846875,1.693342589999999,44,4.0,16.5,3.0,50.0,38.12975,7.0,118.71,2.105,0.98,3.44,185.75,152.0,217.0,1.0121100071961875,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759937,0.054853659999999,3.045452677084949,VF4,2.0,553.692960822975,1.8855,8.0004645,insertion,-2.309163825208331,380.6565922627536,1070.4085246273746,-878.9984326802282,-2471.7486432641545,1.0,0.0,0.054853659999999,0.078498358392856,-1.8533281,40,2.0,16.0,9.0,23.0,34.96995158,18.99840316,50.9415,2.8049999999999997,1.63,3.98,157.0,135.0,179.0,1.6617009357883867,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-759939,0.161109081999994,6.66947885108977,AgGeO3,3.0,113.78514352920584,0.0,0.001751,insertion,0.7528443774999981,111.36708904330524,612.902932566707,83.84208682479397,461.4205267361058,1.0,0.0,0.161109081999994,0.281991434545449,3.74205487,10,3.0,29.0,8.0,47.0,65.499,15.999,107.868,2.4599999999999995,1.93,3.44,178.33333333333334,152.0,211.0,0.8496469855181032,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,0,1,0,1
mp-759960,0.039117087916666,2.571477817225143,LiVF6,3.0,665.9245393689439,2.2085,0.0005316,insertion,4.232286638333337,149.88475877757,406.8595406243117,634.3552618641248,1721.9461974627138,1.0,0.0,0.039117087916666,0.020492059074075,-3.88146534,48,3.0,11.666666666666666,3.0,23.0,25.646634386666666,7.0,50.9415,2.1966666666666668,0.98,3.98,165.33333333333334,135.0,182.0,1.578237413488013,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759974,0.115606655,4.548106464881263,NaFe5O8,3.0,157.07206204304987,1.541399999999999,25.0000165,insertion,-0.111438412499995,117.93442661666472,518.2014431835532,-13.14242528125835,-57.74754618358186,1.0,0.0,0.115606655,0.220854667333331,2.71851204,14,3.0,15.0,8.0,26.0,31.60958976666667,15.999,55.84,2.066666666666667,0.93,3.44,191.0,152.0,227.0,1.2716262553648903,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,1,0,0,1
mp-759983,0.045012238999999,2.301579850181379,VOF3,3.0,357.6686713467723,3.495,0.000284099999999,insertion,3.618557556666668,204.7835654934413,491.73785301646126,741.0211183974355,1779.381723931759,1.0,0.0,0.045012238999999,0.08699809625001,-4.14132399,20,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759987,0.064024462777778,3.108787500852994,Mn2F7,2.0,518.8989917592402,0.4622,28.0028149,insertion,4.435511271666669,208.7774368527432,631.4737452956158,926.0346744300184,2800.908915020271,2.0,1.05549122,0.064024462777778,0.052954926818177,-2.52370084,36,2.0,17.0,9.0,25.0,36.96822158,18.99840316,54.93804,2.765,1.55,3.98,166.0,135.0,197.0,1.7182694782833103,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-759992,0.041133016527796,3.515569603918698,MnFeCo(PO4)3,5.0,858.957724907616,0.5923,52.0000002,insertion,-0.5563799191666591,169.11111783050535,586.203477610929,-94.09003006871994,-326.1518434883832,1.0,0.0,0.041133016527796,0.5762908776190481,1.7877929,72,5.0,20.2,8.0,27.0,43.3367984,15.999,58.93319,2.178,1.55,3.44,183.0,152.0,197.0,0.741127519391906,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-760027,0.094692995763889,4.267823785010059,MnCr3O8,3.0,263.73744293831163,0.6653999999999991,17.9986388,insertion,2.569198682666668,358.6667155215631,1429.7933063081628,921.48605303438,3673.42307905255,2.0,1.510796619166662,0.094692995763889,0.068112281764705,1.93511668,24,3.0,19.0,8.0,25.0,40.97768,15.999,54.93804,2.216666666666667,1.55,3.44,179.33333333333334,152.0,197.0,1.0608644274049976,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-760037,0.027444913416672,2.8965884430653723,V6O5F19,3.0,428.0154039355854,1.982899999999999,1.0004896,insertion,3.656510864666664,171.5139666082915,495.0225034952234,627.1426823452932,1810.055162284776,1.0,0.0,0.027444913416672,0.069098690730171,-2.19628696,30,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-760051,0.079533000333328,3.810771324400948,Mn3OF6,3.0,513.8418879167058,0.5111,52.0000729,insertion,3.097549154166666,173.64885431747894,600.3885223465514,537.8858618131176,1859.732959565935,1.0,0.0,0.079533000333328,0.085514188958332,0.20572291,40,3.0,14.0,8.0,25.0,29.97848105333333,15.999,54.93804,2.99,1.55,3.98,161.33333333333334,135.0,197.0,1.2759702190882043,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-760060,0.0085769957197,3.294227938314665,Sb(SO4)2,3.0,1265.774310187439,0.0,0.0006104,insertion,3.937619612916672,83.53894147474206,256.46590916631914,328.9445743932424,1009.865193977804,1.0,0.0,0.0085769957197,0.025203409062519,1.70750897,88,3.0,25.0,8.0,51.0,56.60966666666667,15.999,121.76,2.69,2.05,3.44,179.33333333333334,152.0,206.0,0.7014983962918234,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,0,1,0,1
mp-760061,0.075527942599999,4.053183552527069,NaMn8O16,3.0,588.7084135991315,0.0,49.9997494,insertion,0.466893404999998,213.33592556993835,868.6979182533548,99.60513669817468,405.5893289697189,2.0,0.852818796666667,0.075527942599999,0.030517345625,2.47801927,50,3.0,14.666666666666666,8.0,25.0,31.308936433333333,15.999,54.93804,1.9733333333333334,0.93,3.44,192.0,152.0,227.0,1.307452994693627,1.02,22.99,1,11,0.93,0,0,1,0,0,0,1,0,0,0,0,1,0,1
mp-760077,0.050786896111129,3.5034568952616683,MnFeCo(PO4)3,5.0,861.9274502336457,0.5549000000000001,49.9976421,insertion,3.437682613333341,169.11111783050535,586.3112315883344,581.3503494872942,2015.5519268332755,1.0,0.0,0.050786896111129,0.013985269761906,1.63245423,72,5.0,20.2,8.0,27.0,43.3367984,15.999,58.93319,2.178,1.55,3.44,183.0,152.0,197.0,0.741127519391906,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-760086,0.0653527941342,2.867912893197728,Li17Fe6(Si2O7)6,4.0,846.5461784687924,0.0,27.0004428,insertion,5.455023096666666,18.2446021734954,53.00714280355796,99.52472624591226,289.15518828171696,1.0,0.0,0.0653527941342,0.036118786730769,1.35057756,77,4.0,12.75,3.0,26.0,26.731,7.0,55.84,2.0375,0.98,3.44,184.5,152.0,210.0,1.0242517594159488,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,0,1,0,1
mp-760115,0.111097455050499,3.497107246382175,V3(OF)4,3.0,139.03832400957737,0.6841,2.9998072,insertion,3.242624591666664,174.77457461732914,594.2606238813914,566.7283336522318,1926.964112856973,1.0,0.0,0.111097455050499,0.057314432884613,0.57730073,11,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-760178,0.051060099499999,3.077440679509625,VOF3,3.0,267.495978880753,2.8891,0.0,insertion,4.004837116666666,204.7835654934413,695.4747241038898,820.1248239714728,2785.262988794767,1.0,0.0,0.051060099499999,0.027658053333343,-2.61865758,20,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
mp-760180,0.099871694374993,3.282528988175789,LiMn2F7,3.0,1010.9582656593872,0.8189000000000001,63.9900042,insertion,4.064744072916662,104.38871842637155,357.5432575436155,424.3134245029602,1453.321836911727,1.0,0.0,0.099871694374993,0.060684322727268,-1.17656761,80,3.0,12.333333333333334,3.0,25.0,26.978814386666667,7.0,54.93804,2.17,0.98,3.98,171.33333333333334,135.0,197.0,1.5932043183471476,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-760189,0.018100662261906,2.670251238745111,LiVOF4,4.0,372.8100794711244,3.0153,0.0,insertion,3.727098654166669,170.9098147052017,499.31956244880735,636.9977403716322,1861.01326920204,1.0,0.0,0.018100662261906,0.020928220000003,-2.75880939,28,4.0,10.75,3.0,23.0,23.23472579,7.0,50.9415,2.5075000000000003,0.98,3.98,162.0,135.0,182.0,1.430742814065477,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-760202,0.026111789999999,2.707782750299798,LiVF6,3.0,421.6020606388548,3.1669,0.0011581,insertion,4.040381266666666,76.42568300437219,205.78081327920404,308.7888979030704,831.432943012727,1.0,0.0,0.026111789999999,0.028305049411764,-3.82950003,32,3.0,11.666666666666666,3.0,23.0,25.646634386666666,7.0,50.9415,2.1966666666666668,0.98,3.98,165.33333333333334,135.0,182.0,1.578237413488013,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-760211,0.103107207857142,3.087828807027458,Li2VO3F,4.0,283.555138327197,2.3227,0.0005559,insertion,2.410909901666665,193.14837175036163,614.4909923625611,465.6633219437409,1481.482417971874,1.0,0.0,0.103107207857142,0.086477075937496,0.40129251,28,4.0,10.75,3.0,23.0,23.23472579,7.0,50.9415,2.5075000000000003,0.98,3.98,162.0,135.0,182.0,1.430742814065477,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-760219,0.028049467897727,4.259262149947326,Li2MgCo13O28,4.0,488.2291535317161,0.9558,13.0000399,insertion,3.260874362500004,240.8050931328805,1157.159594134468,785.2351545564358,3773.352053833997,1.0,0.0,0.028049467897727,0.007876497589285,0.6186846500000001,44,4.0,12.5,3.0,27.0,26.5592975,7.0,58.93319,1.9024999999999999,0.98,3.44,174.75,152.0,192.0,1.0903325180879455,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1
mp-760231,0.012154829999986,3.696701603584618,LiSn2(PO4)3,4.0,950.9904250089758,3.3112,0.0014267,insertion,1.9610031316666672,98.6877713139653,332.22039930586067,193.52702860388985,651.4852434423434,1.0,0.0,0.012154829999986,0.044302925083331,1.726314519999999,72,4.0,19.0,3.0,50.0,43.1706905,7.0,118.71,2.1425,0.98,3.44,182.75,152.0,217.0,1.0116776495834365,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-760233,0.093012989155084,3.351608641425199,Mn2CrNi3(PO4)6,5.0,449.7556989410646,0.0,13.9993403,insertion,3.631837899166663,114.59200227968998,386.1809043555997,416.1795768207709,1402.5464443731234,1.0,0.0,0.093012989155084,0.092209708140625,1.16732354,36,5.0,20.0,8.0,28.0,42.5199604,15.999,58.693,2.15,1.55,3.44,176.2,152.0,197.0,0.7621351586168952,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,0,1,0,1,0,1
mp-760302,0.056713332405641,4.488044442804802,Li4Fe3Co3(NiO8)2,5.0,275.81983199417294,0.0,18.9704943,insertion,2.226012623333332,204.299880827442,917.6631742096304,454.77411366738113,2042.729809758772,1.0,0.0,0.056713332405641,0.127844673676469,2.20630569,28,5.0,18.4,3.0,28.0,39.293037999999996,7.0,58.93319,2.008,0.98,3.44,176.6,152.0,194.0,0.8895335856503677,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,0,1,0,1
mp-760313,0.0956253195,2.916228130916661,VOF3,3.0,141.1417368698996,2.2205,9.199999999999997e-06,insertion,3.320029876666668,388.93990380729895,1184.49245587329,1291.2921008680926,3932.5503421855983,2.0,1.079995520000011,0.0956253195,0.082639719821421,-2.44592087,10,3.0,13.333333333333334,8.0,23.0,28.64630105333333,15.999,50.9415,3.016666666666667,1.63,3.98,155.33333333333334,135.0,179.0,1.2308669031756982,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,0,1
